opportunity_id,account_id,stage,amount,created_date,close_date,is_closed_won
10909,1928,Qualification,39340,2024-02-20,2025-01-22,False
10910,1933,Closed Lost,9033,2024-11-30,2024-06-03,False
10911,2140,Negotiation,11788,2024-02-18,2024-03-01,False
10912,1133,Proposal,19689,2024-06-15,2025-02-14,False
10913,3105,Prospecting,25598,2025-05-06,2024-07-01,False
10914,4627,Proposal,41480,2025-03-14,2025-05-29,False
10915,1684,Proposal,33703,2024-01-14,2024-07-24,False
10916,3719,Closed Won,4066,2024-09-05,2024-12-01,True
10917,3220,Proposal,11533,2024-09-30,2024-04-11,False
10918,2852,Proposal,19103,2024-07-28,2024-03-24,False
10919,1814,Closed Lost,8616,2025-04-13,2025-04-19,False
10920,2172,Prospecting,15772,2025-03-23,2025-01-14,False
10921,1079,Proposal,27849,2024-12-07,2024-06-20,False
10922,3933,Prospecting,16940,2024-04-18,2024-03-14,False
10923,4284,Negotiation,20932,2024-06-12,2024-10-01,False
10924,1202,Closed Lost,33769,2025-04-22,2025-05-23,False
10925,3811,Qualification,28648,2024-09-23,2024-06-15,False
10926,2252,Closed Won,36966,2024-11-24,2025-05-24,True
10927,2699,Qualification,31777,2024-07-02,2025-05-26,False
10928,2250,Closed Lost,36567,2024-08-03,2024-10-29,False
10929,2682,Negotiation,21174,2024-04-06,2024-09-09,False
10930,2555,Closed Won,17798,2024-05-06,2025-03-16,True
10931,4512,Prospecting,21558,2024-09-29,2024-05-19,False
10932,4473,Closed Lost,4178,2024-12-14,2024-12-14,False
10933,3094,Negotiation,24470,2024-04-02,2024-02-21,False
10934,2256,Qualification,21118,2024-03-09,2024-06-20,False
10935,4376,Closed Won,26616,2025-03-24,2024-07-20,True
10936,2549,Qualification,4798,2024-06-18,2024-03-11,False
10937,2166,Closed Won,11601,2024-12-28,2024-06-28,True
10938,4486,Prospecting,29363,2024-04-10,2024-04-10,False
10939,4584,Negotiation,6795,2024-06-01,2024-06-22,False
10940,2396,Proposal,35926,2025-01-23,2024-10-02,False
10941,4637,Prospecting,41356,2025-05-23,2025-05-06,False
10942,4957,Qualification,11297,2024-12-24,2025-06-04,False
10943,4330,Prospecting,7084,2025-04-16,2025-07-08,False
10944,3703,Proposal,34329,2024-06-18,2025-01-04,False
10945,1470,Qualification,15110,2025-03-02,2025-07-18,False
10946,4018,Proposal,4731,2024-07-15,2024-05-08,False
10947,2035,Qualification,5129,2025-03-05,2025-05-18,False
10948,2353,Qualification,32022,2024-08-01,2025-02-18,False
10949,3783,Negotiation,5605,2025-02-08,2024-05-08,False
10950,3831,Prospecting,15970,2024-05-17,2025-04-16,False
10951,1967,Closed Lost,33265,2024-02-11,2025-05-15,False
10952,1357,Closed Won,36330,2024-06-20,2024-12-15,True
10953,4019,Negotiation,6933,2024-02-07,2025-08-14,False
10954,4479,Proposal,19187,2024-02-03,2025-08-12,False
10955,1667,Closed Won,29791,2025-01-09,2025-08-04,True
10956,1372,Qualification,28900,2025-05-31,2024-04-09,False
10957,2031,Prospecting,9074,2024-12-23,2024-03-01,False
10958,2145,Qualification,30426,2024-11-29,2024-03-14,False
10959,2371,Negotiation,4893,2024-02-09,2024-04-27,False
10960,3723,Prospecting,38158,2024-10-25,2024-06-09,False
10961,1089,Proposal,23773,2024-12-06,2024-08-11,False
10962,4719,Closed Lost,8239,2025-05-14,2025-07-10,False
10963,3745,Closed Won,24863,2025-06-02,2024-04-07,True
10964,4387,Proposal,7432,2025-01-03,2024-07-01,False
10965,4249,Prospecting,39139,2024-05-18,2024-03-13,False
10966,1539,Closed Won,5515,2024-09-16,2025-08-04,True
10967,3779,Proposal,35670,2025-02-28,2024-04-10,False
10968,1868,Prospecting,18605,2024-04-05,2024-08-11,False
10969,1040,Prospecting,9586,2024-03-23,2025-02-16,False
10970,1739,Closed Lost,39685,2025-01-20,2024-06-21,False
10971,4775,Negotiation,35186,2025-06-15,2024-12-18,False
10972,2946,Closed Won,30928,2024-08-28,2024-09-20,True
10973,3549,Closed Won,36728,2024-11-12,2024-09-15,True
10974,4006,Proposal,21551,2024-06-05,2025-01-14,False
10975,4216,Proposal,25493,2025-04-02,2024-11-12,False
10976,2224,Proposal,24711,2024-03-07,2024-10-28,False
10977,1928,Qualification,24039,2024-03-17,2025-02-08,False
10978,3036,Proposal,40561,2024-04-14,2025-08-18,False
10979,4795,Negotiation,13947,2024-08-10,2024-07-02,False
10980,3508,Negotiation,36335,2024-04-18,2024-07-13,False
10981,3779,Closed Won,19859,2025-05-03,2024-04-23,True
10982,3799,Proposal,27122,2024-10-09,2024-06-06,False
10983,1924,Negotiation,5577,2024-09-23,2024-12-13,False
10984,3956,Negotiation,32350,2024-10-29,2024-06-16,False
10985,2581,Proposal,37798,2024-10-31,2024-12-10,False
10986,4618,Negotiation,35898,2025-04-25,2024-03-16,False
10987,4324,Qualification,19881,2024-03-03,2025-02-11,False
10988,1389,Proposal,14785,2024-05-19,2024-06-22,False
10989,2617,Prospecting,10691,2024-07-21,2024-02-29,False
10990,3930,Proposal,21297,2025-03-08,2025-02-02,False
10991,1255,Proposal,10358,2024-12-21,2025-08-23,False
10992,1708,Negotiation,23581,2025-02-24,2024-06-08,False
10993,2838,Closed Lost,5462,2025-02-13,2025-07-09,False
10994,2944,Negotiation,19511,2024-06-20,2025-06-02,False
10995,3497,Negotiation,14570,2024-08-15,2024-07-17,False
10996,1009,Proposal,19474,2024-10-23,2024-07-28,False
10997,3871,Negotiation,11037,2024-03-14,2025-02-24,False
10998,1797,Prospecting,32129,2024-09-09,2024-08-24,False
10999,4313,Qualification,17386,2024-07-20,2025-05-30,False
11000,4322,Proposal,10221,2025-06-14,2025-02-16,False
11001,1876,Proposal,27474,2024-07-21,2025-02-05,False
11002,2028,Prospecting,25045,2025-05-16,2025-06-22,False
11003,4190,Prospecting,29783,2024-09-14,2024-03-21,False
11004,2015,Qualification,8922,2024-01-20,2025-08-21,False
11005,2824,Closed Lost,26706,2025-06-10,2024-06-21,False
11006,1373,Qualification,36479,2024-06-05,2024-07-14,False
11007,4136,Proposal,9178,2024-12-01,2024-07-21,False
11008,3193,Qualification,34022,2025-01-28,2025-04-29,False
11009,1223,Negotiation,19240,2024-08-16,2024-04-10,False
11010,2262,Qualification,30220,2024-07-07,2025-03-02,False
11011,3224,Qualification,40736,2024-10-14,2024-02-09,False
11012,2802,Proposal,6716,2024-04-26,2024-05-17,False
11013,1852,Prospecting,20574,2024-05-03,2024-03-15,False
11014,4353,Prospecting,21719,2025-02-14,2025-04-20,False
11015,1062,Qualification,12181,2024-01-30,2025-07-18,False
11016,2240,Prospecting,24213,2024-04-03,2024-02-24,False
11017,4925,Prospecting,10380,2024-10-28,2025-01-14,False
11018,3874,Qualification,4615,2025-06-05,2024-06-06,False
11019,3842,Closed Won,4463,2024-10-20,2025-05-03,True
11020,1688,Proposal,35973,2025-06-16,2025-01-22,False
11021,2484,Proposal,13158,2025-04-18,2025-05-22,False
11022,2633,Qualification,24651,2024-12-20,2024-02-03,False
11023,3152,Closed Lost,7158,2025-03-24,2024-04-01,False
11024,4170,Proposal,24008,2025-03-30,2024-08-28,False
11025,1510,Prospecting,8938,2025-05-25,2025-02-20,False
11026,1384,Negotiation,26388,2024-01-07,2025-03-31,False
11027,1404,Prospecting,12881,2024-09-19,2024-02-27,False
11028,3870,Qualification,9603,2024-10-23,2025-08-22,False
11029,1517,Proposal,38980,2024-11-09,2025-01-22,False
11030,1475,Closed Won,26504,2024-06-29,2024-12-27,True
11031,3000,Proposal,20766,2024-07-12,2025-07-08,False
11032,3756,Negotiation,32386,2024-11-14,2024-09-27,False
11033,4934,Closed Lost,15695,2024-02-08,2024-07-28,False
11034,2668,Prospecting,21796,2025-06-01,2024-07-03,False
11035,2893,Qualification,18559,2025-05-27,2024-11-15,False
11036,3818,Proposal,37139,2024-12-27,2024-02-01,False
11037,2460,Proposal,12802,2025-03-28,2024-05-28,False
11038,4094,Proposal,12307,2024-06-14,2024-03-31,False
11039,4044,Closed Lost,37214,2024-07-28,2024-04-26,False
11040,4636,Negotiation,38159,2025-06-22,2024-11-07,False
11041,3724,Negotiation,15516,2024-07-07,2025-07-22,False
11042,1713,Qualification,33086,2024-02-02,2025-05-14,False
11043,4529,Closed Won,34480,2025-02-04,2024-07-14,True
11044,1082,Closed Lost,13265,2025-01-01,2025-08-23,False
11045,2168,Closed Won,9454,2024-11-20,2025-04-20,True
11046,4156,Prospecting,39918,2024-11-28,2025-05-22,False
11047,4149,Negotiation,30181,2024-06-29,2025-07-31,False
11048,3504,Prospecting,19386,2025-06-08,2024-12-07,False
11049,2901,Qualification,41425,2024-06-18,2025-07-13,False
11050,3048,Prospecting,28327,2025-03-17,2025-04-23,False
11051,1050,Negotiation,25181,2024-05-25,2025-04-15,False
11052,1684,Negotiation,25452,2024-09-07,2024-12-26,False
11053,1716,Prospecting,37751,2024-01-10,2024-06-14,False
11054,4843,Proposal,25991,2024-11-16,2024-05-03,False
11055,2469,Proposal,13916,2025-06-13,2025-01-25,False
11056,1448,Proposal,14143,2024-04-17,2024-03-03,False
11057,1880,Prospecting,29855,2025-04-28,2024-04-08,False
11058,1487,Proposal,19581,2024-06-11,2024-11-18,False
11059,2823,Negotiation,5907,2024-03-26,2024-08-31,False
11060,3081,Prospecting,33424,2025-02-25,2024-02-12,False
11061,4419,Prospecting,27308,2024-06-28,2025-03-12,False
11062,3142,Proposal,40942,2025-06-01,2024-02-10,False
11063,4143,Closed Lost,30957,2025-05-19,2025-05-21,False
11064,2574,Negotiation,29464,2024-01-19,2024-12-08,False
11065,3201,Negotiation,27649,2025-03-15,2024-10-17,False
11066,1249,Proposal,31125,2025-02-05,2024-04-29,False
11067,1673,Proposal,38758,2024-12-06,2024-04-23,False
11068,1437,Prospecting,9596,2024-08-09,2024-11-23,False
11069,3165,Negotiation,20374,2024-11-24,2024-02-11,False
11070,1770,Closed Lost,7775,2024-04-02,2024-05-07,False
11071,4962,Negotiation,31388,2024-01-22,2025-04-07,False
11072,4377,Closed Won,25029,2024-01-31,2024-06-01,True
11073,1267,Negotiation,22445,2024-09-10,2025-03-08,False
11074,2984,Prospecting,18645,2024-06-07,2025-02-04,False
11075,2077,Closed Lost,35105,2024-01-20,2025-08-17,False
11076,1235,Prospecting,17668,2024-10-13,2025-08-21,False
11077,1388,Proposal,19960,2024-05-22,2025-02-15,False
11078,4037,Prospecting,15357,2025-06-23,2025-05-11,False
11079,4805,Prospecting,41203,2024-10-22,2024-09-18,False
11080,1762,Proposal,19804,2025-03-05,2024-06-03,False
11081,2848,Qualification,18626,2025-04-13,2025-08-07,False
11082,3448,Proposal,32132,2024-10-29,2024-02-09,False
11083,1623,Proposal,11951,2024-01-28,2025-03-01,False
11084,3814,Prospecting,10449,2025-04-17,2024-11-19,False
11085,4374,Prospecting,23065,2024-04-07,2024-05-26,False
11086,3966,Proposal,39967,2025-06-10,2024-03-19,False
11087,4278,Qualification,13130,2025-03-19,2024-04-14,False
11088,2252,Negotiation,27824,2024-11-08,2025-04-20,False
11089,3900,Negotiation,40993,2024-07-21,2024-06-23,False
11090,4981,Closed Won,35875,2025-06-16,2025-05-04,True
11091,1577,Negotiation,10054,2024-09-24,2024-04-05,False
11092,3122,Proposal,38273,2025-01-18,2024-06-11,False
11093,1434,Negotiation,14832,2025-05-28,2024-03-18,False
11094,3150,Qualification,33670,2024-07-23,2024-05-28,False
11095,4493,Qualification,26852,2024-11-23,2025-05-03,False
11096,4775,Negotiation,27620,2024-05-17,2025-06-17,False
11097,1763,Proposal,32307,2024-07-11,2025-04-27,False
11098,3785,Negotiation,5551,2024-12-19,2024-07-29,False
11099,3853,Closed Won,31812,2024-06-16,2024-06-28,True
11100,2329,Closed Won,17799,2025-03-07,2025-06-11,True
11101,3145,Closed Lost,30312,2024-01-25,2024-03-01,False
11102,4921,Proposal,5449,2024-12-19,2024-10-13,False
11103,3845,Qualification,28426,2025-04-25,2024-04-06,False
11104,2358,Proposal,39427,2024-10-30,2024-02-18,False
11105,3906,Proposal,35551,2024-10-02,2024-12-11,False
11106,3482,Negotiation,28277,2025-05-29,2024-03-22,False
11107,1446,Negotiation,39489,2024-04-10,2025-04-28,False
11108,3017,Negotiation,13637,2025-06-12,2024-08-14,False
11109,2331,Proposal,39693,2025-05-16,2025-04-01,False
11110,1248,Qualification,13824,2024-01-29,2025-08-05,False
11111,1165,Proposal,30950,2024-11-13,2024-07-17,False
11112,4552,Prospecting,27488,2024-10-29,2025-08-18,False
11113,4031,Closed Won,4215,2025-02-07,2025-05-03,True
11114,2358,Qualification,15523,2024-11-01,2025-08-02,False
11115,2019,Qualification,14364,2025-03-07,2024-03-30,False
11116,1541,Prospecting,7153,2024-02-18,2024-10-16,False
11117,1758,Negotiation,27834,2024-01-20,2024-07-09,False
11118,4177,Negotiation,38474,2025-02-18,2024-07-05,False
11119,4634,Qualification,38335,2024-01-10,2024-08-08,False
11120,3128,Prospecting,14400,2025-04-10,2024-07-04,False
11121,3180,Proposal,14345,2025-01-04,2025-08-06,False
11122,1796,Qualification,37896,2024-09-03,2024-04-12,False
11123,3947,Negotiation,23894,2025-02-01,2024-11-30,False
11124,1137,Negotiation,32899,2025-04-14,2024-10-13,False
11125,3231,Proposal,32229,2024-09-17,2025-06-20,False
11126,4472,Qualification,9583,2024-06-14,2024-08-27,False
11127,2353,Closed Lost,8897,2024-03-30,2025-08-03,False
11128,3832,Proposal,10001,2025-05-24,2025-03-25,False
11129,4579,Negotiation,8567,2024-04-22,2025-05-30,False
11130,2875,Prospecting,13271,2025-03-21,2024-02-04,False
11131,4031,Proposal,15703,2025-03-22,2025-01-14,False
11132,1068,Prospecting,17329,2024-07-26,2025-05-20,False
11133,3593,Proposal,39509,2024-08-15,2024-04-05,False
11134,4845,Closed Lost,10256,2024-05-08,2024-12-28,False
11135,3100,Proposal,4228,2024-06-08,2024-04-25,False
11136,2473,Prospecting,28746,2024-09-09,2025-03-31,False
11137,1204,Prospecting,20678,2025-05-17,2024-10-27,False
11138,3173,Proposal,41052,2024-10-11,2025-07-21,False
11139,4818,Qualification,27185,2024-04-14,2024-05-07,False
11140,1042,Prospecting,37686,2024-07-19,2024-05-15,False
11141,4823,Negotiation,15445,2024-11-29,2024-09-25,False
11142,2906,Proposal,37266,2024-05-24,2024-09-04,False
11143,3158,Qualification,6809,2025-05-04,2025-06-10,False
11144,1760,Closed Lost,41729,2024-09-03,2025-01-29,False
11145,4734,Prospecting,40547,2024-01-05,2024-12-12,False
11146,4254,Closed Lost,38886,2025-02-09,2024-06-23,False
11147,3895,Qualification,10391,2025-04-20,2024-03-27,False
11148,3142,Closed Won,4145,2024-03-18,2024-12-21,True
11149,2994,Negotiation,17929,2024-09-16,2024-09-12,False
11150,4445,Closed Won,28326,2025-05-27,2024-12-20,True
11151,2935,Closed Lost,33991,2024-12-07,2024-03-12,False
11152,4591,Qualification,41333,2025-06-24,2025-03-03,False
11153,1899,Closed Lost,20576,2024-01-01,2024-04-26,False
11154,1359,Proposal,32464,2025-03-29,2025-01-28,False
11155,3947,Proposal,12243,2024-04-07,2024-04-29,False
11156,2719,Qualification,35601,2024-12-24,2024-05-10,False
11157,1280,Proposal,6410,2024-02-20,2024-02-17,False
11158,4266,Qualification,5820,2025-01-15,2024-07-04,False
11159,2887,Proposal,39289,2025-05-04,2024-02-02,False
11160,4266,Proposal,38635,2025-04-08,2025-04-05,False
11161,1666,Negotiation,11465,2024-11-14,2024-09-15,False
11162,1092,Closed Won,36439,2025-01-05,2024-10-22,True
11163,1671,Proposal,31314,2024-04-28,2024-10-02,False
11164,2969,Qualification,23583,2025-02-10,2024-03-30,False
11165,1060,Qualification,31155,2025-02-14,2024-03-20,False
11166,3681,Qualification,16197,2025-03-18,2024-08-11,False
11167,4122,Prospecting,33511,2024-09-29,2024-09-22,False
11168,4474,Qualification,19424,2025-03-18,2025-08-21,False
11169,4860,Qualification,4240,2025-03-29,2024-10-31,False
11170,2028,Closed Lost,8631,2025-06-20,2024-10-23,False
11171,2489,Proposal,13599,2025-04-10,2024-06-13,False
11172,1603,Qualification,28658,2025-03-03,2024-05-13,False
11173,1681,Proposal,41845,2025-01-18,2025-02-16,False
11174,4900,Prospecting,36574,2025-03-31,2024-08-13,False
11175,3581,Proposal,40536,2024-03-02,2024-07-07,False
11176,2428,Negotiation,11995,2024-03-31,2024-07-10,False
11177,3885,Proposal,29186,2024-10-09,2024-10-19,False
11178,4584,Proposal,33245,2024-09-09,2025-06-14,False
11179,3692,Closed Lost,26813,2025-05-08,2025-03-29,False
11180,3280,Closed Won,17276,2025-02-28,2025-07-02,True
11181,1523,Negotiation,23989,2024-11-15,2024-08-23,False
11182,3393,Proposal,16746,2024-07-21,2025-04-01,False
11183,4117,Negotiation,22557,2024-01-19,2025-08-20,False
11184,3593,Qualification,32060,2024-07-17,2025-05-26,False
11185,2968,Proposal,10568,2025-02-16,2024-05-09,False
11186,2101,Prospecting,39369,2025-01-09,2025-06-10,False
11187,2753,Proposal,23041,2024-01-27,2024-02-03,False
11188,2836,Proposal,10080,2024-06-20,2024-04-17,False
11189,4994,Qualification,17854,2024-06-06,2024-09-21,False
11190,4144,Closed Lost,6159,2024-07-19,2024-05-18,False
11191,3841,Closed Lost,31025,2024-09-07,2024-02-14,False
11192,3296,Negotiation,8368,2024-03-15,2024-07-03,False
11193,3094,Proposal,38085,2025-03-25,2024-07-30,False
11194,2144,Closed Won,31094,2025-02-01,2025-04-28,True
11195,3261,Prospecting,5230,2024-01-17,2024-09-06,False
11196,3286,Negotiation,21517,2024-02-10,2024-08-01,False
11197,2079,Prospecting,27991,2024-01-19,2025-06-23,False
11198,3397,Negotiation,5301,2024-02-09,2025-06-10,False
11199,1106,Qualification,32610,2024-12-04,2024-12-26,False
11200,3878,Closed Won,19927,2024-05-01,2025-03-28,True
11201,1047,Closed Lost,38678,2024-12-03,2024-04-05,False
11202,4644,Prospecting,28466,2025-01-21,2025-03-24,False
11203,1336,Proposal,18904,2024-10-26,2025-03-09,False
11204,2049,Closed Lost,30081,2025-06-20,2024-09-03,False
11205,3851,Proposal,28354,2024-10-13,2024-10-24,False
11206,2280,Closed Won,31761,2024-12-09,2024-08-16,True
11207,3055,Proposal,22300,2024-09-16,2024-03-25,False
11208,1624,Proposal,33491,2024-09-29,2025-02-08,False
11209,2890,Qualification,39525,2024-01-12,2024-03-28,False
11210,2276,Qualification,30532,2024-12-29,2024-03-30,False
11211,2715,Negotiation,10464,2024-11-02,2024-03-15,False
11212,3766,Proposal,20562,2025-02-27,2024-05-02,False
11213,1302,Proposal,12683,2025-05-19,2024-06-03,False
11214,1638,Proposal,36634,2025-03-07,2024-06-04,False
11215,1055,Proposal,4060,2024-01-10,2024-04-07,False
11216,1725,Closed Won,13269,2024-05-18,2024-06-17,True
11217,1525,Closed Lost,27065,2025-01-06,2024-08-09,False
11218,1473,Proposal,6895,2024-08-25,2025-01-07,False
11219,1027,Closed Won,19323,2024-03-17,2024-07-02,True
11220,3125,Negotiation,16352,2024-03-26,2024-03-13,False
11221,4287,Proposal,34890,2024-10-10,2024-08-23,False
11222,4457,Closed Lost,36016,2024-12-05,2024-05-07,False
11223,1364,Qualification,15962,2024-07-22,2024-11-16,False
11224,3713,Prospecting,37302,2025-05-30,2024-03-24,False
11225,1525,Closed Won,23846,2024-05-27,2025-06-13,True
11226,3746,Proposal,8011,2024-02-18,2024-10-24,False
11227,2335,Closed Won,23782,2024-05-25,2024-04-17,True
11228,1882,Closed Won,6155,2024-07-07,2024-06-14,True
11229,2030,Prospecting,13196,2024-01-22,2024-12-27,False
11230,2026,Closed Won,25709,2025-04-10,2025-02-14,True
11231,2646,Proposal,17327,2024-08-29,2024-02-01,False
11232,1918,Proposal,39474,2024-05-18,2025-07-12,False
11233,3797,Negotiation,36769,2025-02-25,2024-09-20,False
11234,3410,Closed Lost,28700,2025-01-04,2024-04-17,False
11235,2774,Prospecting,18820,2025-01-12,2024-05-31,False
11236,2531,Proposal,14891,2024-09-20,2025-08-15,False
11237,4345,Negotiation,38629,2025-02-27,2024-05-23,False
11238,4577,Negotiation,9269,2025-06-18,2024-06-10,False
11239,3853,Negotiation,12320,2024-12-09,2024-05-31,False
11240,3786,Prospecting,14740,2024-06-25,2025-07-20,False
11241,2906,Qualification,39897,2024-12-13,2024-06-14,False
11242,4086,Proposal,34930,2024-12-03,2024-11-25,False
11243,2215,Closed Won,21285,2025-03-15,2024-05-22,True
11244,2654,Qualification,18380,2025-04-09,2025-06-16,False
11245,1484,Qualification,15360,2025-02-08,2025-02-12,False
11246,3075,Closed Lost,9398,2024-07-16,2024-12-29,False
11247,1713,Prospecting,9529,2025-04-28,2025-07-23,False
11248,2062,Closed Lost,33062,2025-04-04,2025-06-26,False
11249,2976,Negotiation,40686,2024-05-26,2024-06-23,False
11250,2296,Closed Won,21451,2024-06-02,2024-07-18,True
11251,2254,Qualification,10937,2025-03-28,2025-01-27,False
11252,3133,Prospecting,14860,2024-11-04,2025-01-17,False
11253,4545,Negotiation,29142,2024-02-06,2024-04-06,False
11254,1125,Closed Won,29279,2024-08-26,2024-09-05,True
11255,3859,Negotiation,39908,2025-06-01,2024-11-27,False
11256,1536,Prospecting,18201,2024-08-21,2025-02-22,False
11257,3192,Negotiation,41711,2024-08-05,2024-04-03,False
11258,4596,Negotiation,12997,2024-10-14,2024-08-08,False
11259,4283,Negotiation,24175,2025-02-24,2024-07-25,False
11260,3072,Negotiation,7225,2024-07-08,2024-04-28,False
11261,2603,Closed Won,39228,2024-09-15,2024-09-23,True
11262,4465,Negotiation,27110,2025-03-07,2025-05-17,False
11263,1066,Prospecting,14754,2024-08-26,2025-08-21,False
11264,1232,Proposal,30655,2025-03-01,2024-04-12,False
11265,3156,Prospecting,7114,2024-04-01,2024-10-25,False
11266,2169,Proposal,30502,2024-07-25,2024-07-14,False
11267,3158,Proposal,24028,2024-12-25,2024-10-12,False
11268,3275,Prospecting,21587,2024-10-28,2024-11-29,False
11269,1110,Qualification,39333,2024-08-15,2024-08-23,False
11270,2493,Prospecting,7174,2025-01-15,2025-08-20,False
11271,3081,Closed Won,39398,2024-06-09,2024-05-27,True
11272,1622,Closed Lost,39929,2024-11-04,2025-03-27,False
11273,4847,Prospecting,8321,2024-06-26,2025-07-28,False
11274,4440,Closed Lost,34435,2024-03-21,2025-04-29,False
11275,3795,Proposal,11099,2025-01-04,2024-07-12,False
11276,3642,Qualification,27760,2024-05-23,2024-04-06,False
11277,4625,Prospecting,15360,2025-06-06,2025-07-12,False
11278,3472,Proposal,14313,2024-11-27,2024-07-30,False
11279,3660,Negotiation,24462,2024-07-29,2024-09-04,False
11280,2541,Negotiation,9801,2024-10-06,2024-11-11,False
11281,3739,Prospecting,18130,2024-12-06,2025-01-11,False
11282,2305,Prospecting,18271,2024-09-03,2024-03-03,False
11283,4391,Proposal,20075,2024-12-28,2025-01-26,False
11284,2761,Qualification,40919,2025-06-19,2024-11-10,False
11285,4514,Qualification,22984,2025-06-04,2024-12-19,False
11286,2975,Qualification,26559,2025-05-29,2025-05-10,False
11287,3362,Closed Won,16861,2025-03-11,2024-07-05,True
11288,1876,Closed Lost,37434,2024-10-15,2024-12-24,False
11289,2989,Proposal,20667,2024-09-15,2024-10-10,False
11290,4812,Closed Lost,9840,2024-02-23,2025-02-26,False
11291,4448,Qualification,7565,2025-06-20,2024-06-26,False
11292,2312,Proposal,24977,2024-01-12,2024-06-08,False
11293,2460,Qualification,25118,2024-01-06,2025-06-19,False
11294,3709,Negotiation,26641,2025-02-19,2024-05-28,False
11295,3324,Closed Lost,11366,2025-02-27,2024-11-01,False
11296,2733,Negotiation,30636,2024-03-07,2024-11-19,False
11297,2605,Proposal,19630,2024-12-27,2024-10-29,False
11298,2526,Negotiation,24056,2025-05-12,2024-12-16,False
11299,3671,Prospecting,11382,2024-09-18,2025-05-15,False
11300,3563,Closed Won,20149,2024-07-02,2024-05-22,True
11301,4421,Proposal,4992,2024-09-22,2024-06-05,False
11302,3890,Proposal,10858,2024-01-29,2024-08-12,False
11303,4517,Proposal,6121,2025-03-30,2025-04-12,False
11304,4901,Negotiation,31160,2024-11-11,2024-02-14,False
11305,3397,Prospecting,24906,2025-03-24,2024-07-13,False
11306,2630,Negotiation,23572,2024-04-07,2024-12-21,False
11307,4735,Qualification,8136,2024-07-06,2024-12-14,False
11308,3870,Negotiation,20727,2025-01-14,2024-09-29,False
11309,2160,Closed Won,36167,2024-10-11,2024-08-02,True
11310,1758,Closed Won,19479,2025-05-29,2024-03-14,True
11311,3946,Proposal,35376,2024-04-28,2024-09-07,False
11312,1242,Proposal,8823,2024-01-01,2025-02-25,False
11313,3590,Prospecting,8920,2025-05-12,2024-12-23,False
11314,2063,Negotiation,23585,2024-06-12,2024-04-05,False
11315,1228,Qualification,21272,2024-03-17,2024-03-07,False
11316,3595,Proposal,30619,2025-02-16,2025-06-17,False
11317,1919,Qualification,13533,2025-05-09,2025-04-22,False
11318,2246,Prospecting,7720,2025-04-29,2025-02-05,False
11319,1005,Negotiation,23267,2024-11-13,2025-05-25,False
11320,4393,Prospecting,19696,2024-10-13,2024-03-31,False
11321,1467,Negotiation,33968,2024-06-08,2024-05-23,False
11322,2755,Qualification,27345,2024-01-10,2025-03-01,False
11323,1074,Prospecting,29693,2024-10-24,2024-07-08,False
11324,1003,Proposal,23385,2024-02-06,2024-10-25,False
11325,2870,Prospecting,22122,2024-04-27,2025-07-29,False
11326,1645,Qualification,5364,2024-11-05,2025-06-24,False
11327,1117,Negotiation,6708,2024-09-13,2025-04-15,False
11328,3928,Prospecting,16982,2025-03-03,2025-02-16,False
11329,2629,Closed Won,21308,2025-03-04,2025-01-30,True
11330,3551,Prospecting,36919,2025-03-23,2024-10-13,False
11331,3021,Qualification,29161,2025-05-05,2024-11-19,False
11332,1946,Negotiation,39089,2024-09-15,2024-09-02,False
11333,3621,Qualification,17865,2025-02-08,2025-02-16,False
11334,2464,Prospecting,4495,2024-01-09,2024-05-02,False
11335,1193,Proposal,6148,2025-02-26,2025-02-14,False
11336,1846,Qualification,37324,2024-11-25,2025-04-07,False
11337,3762,Closed Won,17393,2025-05-25,2025-03-17,True
11338,2415,Qualification,5552,2024-10-08,2024-10-21,False
11339,4097,Negotiation,39853,2025-02-26,2025-03-12,False
11340,2458,Closed Won,36924,2024-11-26,2025-07-22,True
11341,3220,Proposal,12926,2025-04-01,2024-04-06,False
11342,4371,Closed Lost,34851,2025-01-09,2024-06-02,False
11343,2668,Proposal,27889,2025-04-07,2025-06-08,False
11344,3373,Closed Lost,12055,2024-04-06,2024-11-18,False
11345,2433,Prospecting,8654,2024-04-10,2025-05-25,False
11346,2141,Negotiation,26634,2024-12-14,2025-07-29,False
11347,3883,Proposal,36363,2025-03-15,2024-12-29,False
11348,2810,Proposal,15468,2024-11-30,2025-08-22,False
11349,1723,Negotiation,36922,2024-05-07,2024-08-05,False
11350,1224,Negotiation,21380,2025-05-26,2024-07-13,False
11351,1531,Prospecting,30870,2024-06-11,2025-02-16,False
11352,1112,Qualification,41394,2024-03-12,2024-04-20,False
11353,3187,Negotiation,18259,2024-09-12,2024-02-13,False
11354,1558,Negotiation,18873,2025-06-04,2024-05-29,False
11355,3048,Closed Lost,17016,2024-05-26,2025-05-24,False
11356,3137,Negotiation,4153,2024-03-10,2024-08-27,False
11357,1653,Closed Lost,11853,2024-02-24,2025-06-08,False
11358,1319,Negotiation,16379,2024-07-16,2025-02-22,False
11359,2573,Qualification,19792,2024-07-25,2024-05-02,False
11360,2828,Prospecting,22100,2025-04-09,2024-03-14,False
11361,2917,Negotiation,15049,2024-08-24,2024-11-15,False
11362,1138,Negotiation,4786,2024-04-30,2024-10-19,False
11363,4582,Prospecting,8368,2024-10-26,2025-05-23,False
